Unnamed: 0,recipe_name,Ingredients,Ingredients_alpha,eng_Ingredients_alpha,Ingredients_string,pays
2,"[' Odja aux merguez ', '']",-   merguez  -   tomates -   huile  olives -   harissa  -    ail    - œufs  -    carvi    -    sel -    poivre rouge - piments verts    ,"{'viande': 276, 'ail': 259, 'poivre rouge': 339, 'cumin': 332, 'gingembre': 333, 'sel': 778, 'poivre': 339, 'cannelle': 330, 'coriandre': 254, 'allspice': 375, 'clove': 331, 'piment': 362, 'tabel': 254, 'menthe': 262, 'graines de fenouil': 257, 'poivre noir': 399, 'huile': 901, 'tomates': 364, 'huile  olives': 979, 'piment rouge ': 362, 'coriandre ': 254, 'carvi ': 326, ' huile ': 901, 'œufs': 0, 'carvi': 326, 'piments verts': 362}","{'meat': 276, 'garlic': 259, 'pepper': 339, 'cumin': 332, 'ginger': 333, 'salt': 778, 'pepper': 339, 'cinnamon': 330, 'coriander': 254, 'allspice': 375, 'clove': 331, 'capsicum': 362, 'coriander': 254, 'mint': 262, 'fennel': 257, 'white pepper': 399, 'cooking oil': 901, 'tomato': 364, ' olive oil': 979, 'capsicum ': 362, 'coriander ': 254, 'caraway': 326, ' cooking oil': 901, 'egg': 0, 'caraway': 326, 'capsicum': 362}","'meat', 'garlic', 'pepper', 'cumin', 'ginger', 'salt', 'pepper', 'cinnamon', 'coriander', 'allspice', 'clove', 'capsicum', 'coriander', 'mint', 'fennel', 'white pepper', 'cooking oil', 'tomato', 'olive oil', 'capsicum', 'coriander', 'caraway', 'cooking oil', 'egg', 'caraway', 'capsicum'",TUNISIE
3,"[' œufs à la méchouiya ', '']",- œufs    -   tomates  -   poivrons  -    ail  -   thon blanc      -   câpres -   persil      -   tabel -sel  -   huile  olives -  olive    -    citron  ,"{'œufs': 0, 'tomates': 364, 'poivrons': 339, 'ail': 259, 'thon blanc': 679, 'câpres': 414, 'persil': 338, 'tabel': 254, 'sel': 778, 'huile  olives': 979, 'olive': 307, 'citron': 240}","{'egg': 0, 'tomato': 364, 'pepper': 339, 'garlic': 259, 'albacore tuna': 679, 'capers': 414, 'parsley': 338, 'coriander': 254, 'salt': 778, ' olive oil': 979, 'olive': 307, 'lemon': 240}","'egg', 'tomato', 'pepper', 'garlic', 'albacore tuna', 'capers', 'parsley', 'coriander', 'salt', 'olive oil', 'olive', 'lemon'",TUNISIE
4,"[' œufs durs enrobés de hachis ', '']",- œufs   -  viande    - œufs    -   farine  -   chapelure  - oignon      -   persil  -    poivre noir  -   sel  -    basilic   ,"{'œufs': 0, 'viande': 276, 'farine': 920, 'chapelure': 2, 'oignon': 348, 'persil': 338, 'poivre noir': 399, 'sel': 778, 'basilic': 250}","{'egg': 0, 'meat': 276, 'flour': 920, 'bread': 2, 'onion': 348, 'parsley': 338, 'white pepper': 399, 'salt': 778, 'basil': 250}","'egg', 'meat', 'flour', 'bread', 'onion', 'parsley', 'white pepper', 'salt', 'basil'",TUNISIE
5,"[' œufs à la rachta ', '']",-   rechta  -     - œufs -   sel -   poivre noir  -huile  ,"{'semoule': 869, 'sel': 778, 'huile': 901, 'farine': 920, 'œufs': 0, 'poivre noir': 399}","{'semolina': 869, 'salt': 778, 'cooking oil': 901, 'flour': 920, 'egg': 0, 'white pepper': 399}","'semolina', 'salt', 'cooking oil', 'flour', 'egg', 'white pepper'",TUNISIE
0,"[' Acida à la chakchouka', '']",-   farine -    eau -    sel   -   tomates -  poivrons -   oignon   -     tomate -   tabel -    ail -   poivre rouge -    ras lhanout -    carvi -   merguez - œuf  ,"{'poivrons': 339, 'farine': 920, 'œuf': 0, 'tomate': 364, 'tabel': 254, 'ail': 259, 'cumin': 332, 'gingembre': 333, 'sel': 778, 'poivre': 339, 'cannelle': 330, 'coriandre': 254, 'allspice': 375, 'clove': 331, 'piment': 362, 'oignon': 348, 'poivre rouge': 339, 'tomates': 364, 'eau': 794, ‘boyaux': 276, 'viande': 276, 'ail': 259, 'poivre rouge': 339, 'piment rouge ': 362, 'coriandre ': 254, 'sel': 778, 'carvi ': 326, ' huile ': 901, 'cumin': 332, 'gingembre': 333, 'poivre': 339, 'cannelle': 330, 'coriandre': 254, 'allspice': 375, 'clove': 331, 'piment': 362, 'tabel': 254, 'menthe': 262, 'graines de fenouil': 257, 'poivre noir': 399, 'huile': 901, 'carvi': 326}","{'pepper': 339, 'flour': 920, 'egg': 0, 'tomato': 364, 'coriander': 254, 'garlic': 259, 'cumin': 332, 'ginger': 333, 'salt': 778, 'pepper': 339, 'cinnamon': 330, 'coriander': 254, 'allspice': 375, 'clove': 331, 'capsicum': 362, 'onion': 348, 'pepper': 339, 'tomato': 364, 'water': 794, ‘meat': 276, 'meat': 276, 'garlic': 259, 'pepper': 339, 'capsicum': 362, 'coriander ': 254, 'salt': 778, 'caraway': 326, ' cooking oil': 901, 'cumin': 332, 'ginger': 333, 'pepper': 339, 'cinnamon': 330, 'coriander': 254, 'allspice': 375, 'clove': 331, 'capsicum': 362, 'coriander': 254, 'mint': 262, 'fennel': 257, 'white pepper': 399, 'cooking oil': 901, 'caraway': 326}","'pepper', 'flour', 'egg', 'tomato', 'coriander', 'garlic', 'cumin', 'ginger', 'salt', 'pepper', 'cinnamon', 'coriander', 'allspice', 'clove', 'capsicum', 'onion', 'pepper', 'tomato', 'water', 'meat', 'meat', 'garlic', 'pepper', 'capsicum', 'coriander', 'salt', 'caraway', 'cooking oil', 'cumin', 'ginger', 'pepper', 'cinnamon', 'coriander', 'allspice', 'clove', 'capsicum', 'coriander', 'mint', 'fennel', 'white pepper', 'cooking oil', 'caraway'",TUNISIE
2,"[' Acida tunisienne', '']",-   farine -    eau -   beurre -    sel -   eau de rose -sucre      ,"{'eau de rose': 121, 'farine': 920, 'sucre': 781, 'beurre': 60, 'sel': 778, 'eau': 794}","{'neroli oil': 121, 'flour': 920, 'sugar': 781, 'butter': 60, 'salt': 778, 'water': 794}","'neroli oil', 'flour', 'sugar', 'butter', 'salt', 'water'",TUNISIE
5,"[' Coucous au lait', '']",-   couscous     -    lait  -   sucre     -   noix   -   dattes   -   beurre  ,"{'sucre': 781, 'dattes': 177, 'couscous': 864, 'beurre': 60, 'noix': 297, 'lait': 88}","{'sugar': 781, 'dates': 177, 'couscous': 864, 'butter': 60, 'walnut': 297, 'milk': 88}","'sugar', 'dates', 'couscous', 'butter', 'walnut', 'milk'",TUNISIE
6,"[' Couscous au lègumes', '']",-    agneau -   couscous   -   pois chiches   -   fèves  - pommes de terre   -   carottes -   courges - poivrons - piment fort - oignons    -  huile -     tomate -   poivre rouge -   tabel -    poivre noir -   sel  ,"{'poivrons': 339, 'pommes de terre': 373, 'couscous': 864, 'huile': 901, 'tomate': 364, 'carottes': 368, 'oignons ': 348, 'tabel': 254, 'agneau': 275, 'pois chiches': 417, 'sel': 778, 'fèves': 284, 'poivre noir': 399, 'poivre rouge': 339, 'piment fort': 362, 'courges': 526}","{'pepper': 339, 'potato': 373, 'couscous': 864, 'cooking oil': 901, 'tomato': 364, 'carrot': 368, 'onion': 348, 'coriander': 254, 'lamb': 275, 'chickpea': 417, 'salt': 778, 'beans': 284, 'white pepper': 399, 'pepper': 339, 'capsicum': 362, 'butternut squash': 526}","'pepper', 'potato', 'couscous', 'cooking oil', 'tomato', 'carrot', 'onion', 'coriander', 'lamb', 'chickpea', 'salt', 'beans', 'white pepper', 'pepper', 'capsicum', 'butternut squash'",TUNISIE
8,"[' Couscous au poisson ', '']",-   couscous   -   poisson -  pois chiches   -   carottes - pommes de terre   -   chou -   courges - poivrons - oignon      -  huile -     tomate -   harissa -   poivre rouge -    cumin -   sel  ,"{'cumin': 332, 'poivrons': 339, 'pommes de terre': 373, 'couscous': 864, 'huile': 901, 'tomate': 364, 'carottes': 368, 'poisson': 151, 'pois chiches': 417, 'piment rouge ': 362, 'ail': 259, 'coriandre ': 254, 'sel': 778, 'carvi ': 326, ' huile ': 901, 'oignon': 348, 'poivre rouge': 339, 'courges': 526, 'chou': 353}","{'cumin': 332, 'pepper': 339, 'potato': 373, 'couscous': 864, 'cooking oil': 901, 'tomato': 364, 'carrot': 368, 'fish': 151, 'chickpea': 417, 'capsicum': 362, 'garlic': 259, 'coriander': 254, 'salt': 778, 'caraway ': 326, ' cooking oil ': 901, 'onion': 348, 'pepper': 339, 'butternut squash': 526, 'cabbage': 353}","'cumin', 'pepper', 'potato', 'couscous', 'cooking oil', 'tomato', 'carrot', 'fish', 'chickpea', 'capsicum', 'garlic', 'coriander', 'salt', 'caraway', 'cooking oil', 'onion', 'pepper', 'butternut squash', 'cabbage'",TUNISIE
14,"[' Mesfouf gras', '']",-   couscous     -   beurre -    sel -   fruits       -   lait  -   sucre - jaunes  œufs -   ma zena -   eau de rose  ,"{'ma zena': 56, 'sucre': 781, 'eau de rose': 121, 'noix': 297, 'noisettes': 293, 'pistache': 439, 'amande': 281, 'couscous': 864, 'beurre': 60, 'sel': 778, 'lait': 88, 'jaunes  œufs': 983}","{'corn': 56, 'sugar': 781, 'neroli oil': 121, 'walnut': 297, 'hazelnut': 293, 'pistachio': 439, 'almond': 281, 'couscous': 864, 'butter': 60, 'salt': 778, 'milk': 88, 'egg yolk': 983}","'corn', 'sugar', 'neroli oil', 'walnut', 'hazelnut', 'pistachio', 'almond', 'couscous', 'butter', 'salt', 'milk', 'egg yolk'",TUNISIE
16,"[' Macaroni à la sauce tomate', '']",-   spaghettis -   thon blanc     - œufs   -  poivrons rouge -    câpres -    laurier -    ail -   harissa -   tomates -piment de cayenne -poivre noir -sel  ,"{'poivrons rouge': 362, 'œufs': 0, 'thon blanc': 679, 'ail': 259, 'piment de cayenne': 362, 'piment rouge ': 362, 'coriandre ': 254, 'sel': 778, 'carvi ': 326, ' huile ': 901, 'poivre noir': 399, 'tomates': 364, 'câpres': 414, 'spaghettis': 484, 'laurier': 305}","{'capsicum': 362, 'egg': 0, ' albacore tuna': 679, 'garlic': 259, 'capsicum': 362, 'capsicum': 362, 'coriander: 254, 'salt': 778, 'caraway ': 326, ' cooking oil': 901, 'white pepper': 399, 'tomato': 364, 'capers': 414, 'pasta': 484, 'laurel': 305}","'capsicum', 'egg', 'albacore tuna', 'garlic', 'capsicum', 'capsicum', 'coriander', 'salt', 'caraway', 'cooking oil', 'white pepper', 'tomato', 'capers', 'pasta', 'laurel'",TUNISIE
23,"[' Pâtes à la tunisienne', '']",-   pâtes -     veau -      tomate -   huile -    ail -   laurier -   tabel -    poivre noir -    sel  ,"{'huile': 901, 'tomate': 364, 'ail': 259, 'tabel': 254, 'laurier': 305, 'sel': 778, 'poivre noir': 399, 'pâtes': 484, 'veau': 270}","{'cooking oil': 901, 'tomato': 364, 'garlic': 259, 'coriander': 254, 'laurel': 305, 'salt': 778, 'white pepper': 399, 'pasta': 484, 'beef': 270}","'cooking oil', 'tomato', 'garlic', 'coriander', 'laurel', 'salt', 'white pepper', 'pasta', 'beef'",TUNISIE
27,"[' Rfissa', 'couscous sucrè', '']",-   couscous    -   huile -   sucre     -   graines de fenouil  -   dattes    ,"{'sucre': 781, 'huile': 901, 'dattes': 177, 'couscous': 864, 'graines de fenouil': 257}","{'sugar': 781, 'cooking oil': 901, 'dates': 177, 'couscous': 864, 'fennel': 257}","'sugar', 'cooking oil', 'dates', 'couscous', 'fennel'",TUNISIE
29,"[' Riz qlaya\t', '']",-   riz -  huile -   sel  ,"{'riz': 55, 'sel': 778, 'huile': 901}","{'rice': 55, 'salt': 778, 'cooking oil': 901}","'rice', 'salt', 'cooking oil'",TUNISIE
34,"[' Tortmèches', 'Raviolis tunisien', '']",-   semouline -   sel -eau -    agneau -   oignon   -   persil -   beurre -    poivre noir -sel  ,"{'beurre': 60, 'persil': 338, 'agneau': 275, 'sel': 778, 'oignon': 348, 'poivre noir': 399, 'eau': 794, 'semouline': 869}","{'butter': 60, 'parsley': 338, 'lamb': 275, 'salt': 778, 'onion': 348, 'white pepper': 399, 'water': 794, 'semolina': 869}","'butter', 'parsley', 'lamb', 'salt', 'onion', 'white pepper', 'water', 'semolina'",TUNISIE
1,"[' Gogot roti "" mosli""', '']",- gigot  -    pommes de terre - poivrons -   tomates -    ail -   beurre -   tabel -   poivre noir -    sel -    curcuma  ,"{'poivrons': 339, 'pommes de terre': 373, 'beurre': 60, 'ail': 259, 'tabel': 254, 'gigot  ': 276, 'curcuma': 341, 'sel': 778, 'poivre noir': 399, 'tomates': 364}","{'pepper': 339, 'potato': 373, 'butter': 60, 'garlic': 259, 'coriander': 254, 'meat  ': 276, 'turmeric': 341, 'salt': 778, 'white pepper': 399, 'tomato': 364}","'pepper', 'potato', 'butter', 'garlic', 'coriander', 'meat', 'turmeric', 'salt', 'white pepper', 'tomato'",TUNISIE
2,"[' Kabama', '']",- èpaule  -   pommes de terre -      tomate - oignon   -  citron -   huile -   beurre -   safran  -    poivre noir -sel -huile    ,"{'pommes de terre': 373, 'huile': 901, 'tomate': 364, 'beurre': 60, 'safran': 340, 'èpaule ': 276, 'sel': 778, 'oignon': 348, 'poivre noir': 399, 'citron': 240}","{'potato': 373, 'cooking oil': 901, 'tomato': 364, 'butter': 60, 'saffron': 340, 'meat': 276, 'salt': 778, 'onion': 348, 'white pepper': 399, 'lemon': 240}","'potato', 'cooking oil', 'tomato', 'butter', 'saffron', 'meat', 'salt', 'onion', 'white pepper', 'lemon'",TUNISIE
5,"["" Mbattens d'artichauts en sauce"", '']",-     veau -   haricots blancs   -     tomate -   tabel -sel -   huile -   artichauts -   viande   - oignon     -   persil - œuf     -   poivre noir -sel - œufs   -   farine -huile    ,"{'farine': 920, 'œufs': 0, 'huile': 901, 'tomate': 364, 'viande': 276, 'tabel': 254, 'œuf': 0, 'haricots blancs': 286, 'artichauts': 157, 'sel': 778, 'oignon': 348, 'poivre noir': 399, 'persil': 338, 'veau': 270}","{'flour': 920, 'egg': 0, 'cooking oil': 901, 'tomato': 364, 'meat': 276, 'coriander': 254, 'egg': 0, 'kidney beans': 286, 'artichoke': 157, 'salt': 778, 'onion': 348, 'white pepper': 399, 'parsley': 338, 'beef': 270}","'flour', 'egg', 'cooking oil', 'tomato', 'meat', 'coriander', 'egg', 'kidney beans', 'artichoke', 'salt', 'onion', 'white pepper', 'parsley', 'beef'",TUNISIE
7,"[' Mderbel', 'Ragout de mouton aux aubergines', '']",-     veau - aubergines   -   pois chiches    -   huile - oignons   -    ail -   tomates -   vinaigre -  piments verts -   tabel -   poivre rouge -    poivre noir -sel -huile    ,"{'huile': 901, 'aubergines': 387, 'vinaigre': 322, 'ail': 259, 'oignons  s': 348, 'tabel': 254, 'pois chiches': 417, 'piments verts': 362, 'sel': 778, 'poivre noir': 399, 'tomates': 364, 'poivre rouge': 339, 'veau': 270}","{'cooking oil': 901, 'eggplant': 387, 'vinegar': 322, 'garlic': 259, 'onion': 348, 'coriander': 254, 'chickpea': 417, 'capsicum': 362, 'salt': 778, 'white pepper': 399, 'tomato': 364, 'pepper': 339, 'beef': 270}","'cooking oil', 'eggplant', 'vinegar', 'garlic', 'onion', 'coriander', 'chickpea', 'capsicum', 'salt', 'white pepper', 'tomato', 'pepper', 'beef'",TUNISIE
8,"[' Methaouma ', '']",-     veau  - oignon   -    ail  -   huile -     tomate -   harissa -   tabel -   vinaigre -    sel  ,"{'huile': 901, 'tomate': 364, 'vinaigre': 322, 'ail': 259, 'tabel': 254, 'piment rouge ': 362, 'coriandre ': 254, 'sel': 778, 'carvi ': 326, ' huile ': 901, 'oignon': 348, 'veau': 270}","{'cooking oil': 901, 'tomato': 364, 'vinegar': 322, 'garlic': 259, 'coriander': 254, 'capsicum ': 362, 'coriander ': 254, 'salt': 778, 'caraway ': 326, ' cooking oil ': 901, 'onion': 348, 'beef': 270}","'cooking oil', 'tomato', 'vinegar', 'garlic', 'coriander', 'capsicum', 'coriander', 'salt', 'caraway', 'cooking oil', 'onion', 'beef'",TUNISIE
9,"[' Mezgueldi', 'Oignons à la viande de conserve', '']",-   oignons -   viande -   graisse de khli' -   persil -   poivre noir -   piment fort   -   sel -jus  citron  ,"{'jus  citron': 240, 'viande': 276, 'oignons': 348, 'sel': 778, 'poivre noir': 399, 'huile': 901, 'ail': 259, 'carvi': 326, 'poivre rouge': 339, 'coriandre': 254, 'cumin': 332, 'Bœuf': 270, 'piment fort': 362, 'persil': 338}","{'lemon': 240, 'meat': 276, 'onion': 348, 'salt': 778, 'white pepper': 399, 'cooking oil': 901, 'garlic': 259, 'caraway': 326, 'pepper': 339, 'coriander': 254, 'cumin': 332, 'beef': 270, 'capsicum': 362, 'parsley': 338}","'lemon', 'meat', 'onion', 'salt', 'white pepper', 'cooking oil', 'garlic', 'caraway', 'pepper', 'coriander', 'cumin', 'beef', 'capsicum', 'parsley'",TUNISIE
11,"[' Kebab tunisien', '']",-    agneau  -   foie   - rognons  -   oignons   -   persil -   huile -     sel -    poivre noir -   safran  ,"{'foie ': 276, 'huile': 901, 'oignons  ': 348, 'safran': 340, 'agneau': 275, 'sel': 778, 'poivre noir': 399, 'rognons ': 276, 'persil': 338}","{'meat': 276, 'cooking oil': 901, 'onion ': 348, 'saffron': 340, 'lamb': 275, 'salt': 778, 'white pepper': 399, 'meat ': 276, 'parsley': 338}","'meat', 'cooking oil', 'onion', 'saffron', 'lamb', 'salt', 'white pepper', 'meat', 'parsley'",TUNISIE
12,"[' Mtaouème (sauce blanche)', '']",-     mouton -   pois chiches   - oignon     -   huile -   smen -    cannelle -     sel -    poivre noir - citron -   viande   -  ail -   smen -   canelle -   poivre noir -   sel - œuf  ,"{'huile': 901, 'œuf': 0, 'viande': 276, 'ail': 259, 'canelle': 330, 'cannelle': 330, 'mouton': 277, 'pois chiches': 417, 'smen': 60, 'sel': 778, 'oignon': 348, 'poivre noir': 399, 'citron': 240}","{'cooking oil': 901, 'egg': 0, 'meat': 276, 'garlic': 259, 'cinnamon': 330, 'cinnamon': 330, 'mutton': 277, 'chickpea': 417, 'butter': 60, 'salt': 778, 'onion': 348, 'white pepper': 399, 'lemon': 240}","'cooking oil', 'egg', 'meat', 'garlic', 'cinnamon', 'cinnamon', 'mutton', 'chickpea', 'butter', 'salt', 'onion', 'white pepper', 'lemon'",TUNISIE
23,"[' Tajine de mouton aux aubergines', '']",-     mouton -   huile -   oignon   - œufs   - œufs   -   fromage   - aubergines -     persil -   safran -    sel -    poivre noir -beurre  ,"{'œufs': 0, 'huile': 901, 'aubergines': 387, 'beurre': 60, 'safran': 340, 'mouton': 277, 'sel': 778, 'oignon': 348, 'fromage': 62, 'poivre noir': 399, 'persil': 338}","{'egg': 0, 'cooking oil': 901, 'eggplant': 387, 'butter': 60, 'saffron': 340, 'mutton': 277, 'salt': 778, 'onion': 348, 'cheese': 62, 'white pepper': 399, 'parsley': 338}","'egg', 'cooking oil', 'eggplant', 'butter', 'saffron', 'mutton', 'salt', 'onion', 'cheese', 'white pepper', 'parsley'",TUNISIE
32,"[' Tajine de viande aux èpinard', '']",-    agneau -   èpinard -  huile -   oignon   -   pois chiches   -   persil -     tomate -   tabel -   poivre rouge -    poivre noir -    sel  ,"{'huile': 901, 'tomate': 364, 'tabel': 254, 'agneau': 275, 'pois chiches': 417, 'sel': 778, 'oignon': 348, 'poivre noir': 399, 'poivre rouge': 339, 'èpinard': 396, 'persil': 338}","{'cooking oil': 901, 'tomato': 364, 'coriander': 254, 'lamb': 275, 'chickpea': 417, 'salt': 778, 'onion': 348, 'white pepper': 399, 'pepper': 339, 'spinach': 396, 'parsley': 338}","'cooking oil', 'tomato', 'coriander', 'lamb', 'chickpea', 'salt', 'onion', 'white pepper', 'pepper', 'spinach', 'parsley'",TUNISIE
34,"[' Tajine de viande aux gombos', '']",-     veau -     tomate -   huile - oignons   -   gombos -   tabel -   poivre rouge -sel  ,"{'gombos': 347, 'huile': 901, 'tomate': 364, 'tabel': 254, 'oignons  ': 348, 'sel': 778, 'poivre rouge': 339, 'veau': 270}","{'okra': 347, 'cooking oil': 901, 'tomato': 364, 'coriander': 254, 'onion': 348, 'salt': 778, 'pepper': 339, 'beef': 270}","'okra', 'cooking oil', 'tomato', 'coriander', 'onion', 'salt', 'pepper', 'beef'",TUNISIE
36,"[' Tajine de viande au fenouil (au blond)', '']",-    agneau -   fenouil -   oignon   -   huile -   pois chiches   -   ma zena - jaune  œuf - citron -    poivre noir -sel  ,"{'ma zena': 56, 'huile': 901, 'fenouil': 257, 'agneau': 275, 'pois chiches': 417, 'sel': 778, 'oignon': 348, 'poivre noir': 399, 'jaune  œuf': 983, 'citron': 240}","{'corn': 56, 'cooking oil': 901, 'fennel': 257, 'lamb': 275, 'chickpea': 417, 'salt': 778, 'onion': 348, 'white pepper': 399, 'egg yolk': 983, 'lemon': 240}","'corn', 'cooking oil', 'fennel', 'lamb', 'chickpea', 'salt', 'onion', 'white pepper', 'egg yolk', 'lemon'",TUNISIE
44,"[' Tajine de viande aux navets', '']",-    agneau -   navet -   èpinard -   pois chiches   - oignons    -    ail -  huile -   cèleri -   persil -     tomate -   poivre rouge -   tabel -    poivre noir -    sel  ,"{'cèleri': 329, 'navet': 358, 'huile': 901, 'tomate': 364, 'ail': 259, 'oignons  ': 348, 'tabel': 254, 'agneau': 275, 'pois chiches': 417, 'sel': 778, 'poivre noir': 399, 'poivre rouge': 339, 'èpinard': 396, 'persil': 338}","{'celery': 329, 'turnip ': 358, 'cooking oil': 901, 'tomato': 364, 'garlic': 259, 'onion': 348, 'coriander': 254, 'lamb': 275, 'chickpea': 417, 'salt': 778, 'white pepper': 399, 'pepper': 339, 'spinach': 396, 'parsley': 338}","'celery', 'turnip', 'cooking oil', 'tomato', 'garlic', 'onion', 'coriander', 'lamb', 'chickpea', 'salt', 'white pepper', 'pepper', 'spinach', 'parsley'",TUNISIE
6,"[' Tajine de viande aux abricots', '']",-    agneau -   abricots -     pois chiches   -   raisins  s   -   sucre -   huile -   sel -   cannelle -   poivre noir -     safran  ,"{'sucre': 781, 'huile': 901, 'safran': 340, 'cannelle': 330, 'agneau': 275, 'pois chiches': 417, 'abricots': 164, 'sel': 778, 'poivre noir': 399, 'raisins  s': 182}","{'sugar': 781, 'cooking oil': 901, 'saffron': 340, 'cinnamon': 330, 'lamb': 275, 'chickpea': 417, 'apricot': 164, 'salt': 778, 'white pepper': 399, 'grape': 182}","'sugar', 'cooking oil', 'saffron', 'cinnamon', 'lamb', 'chickpea', 'apricot', 'salt', 'white pepper', 'grape'",TUNISIE
11,"[' Tajine de viande aux patates douces', '']",-    agneau -   patates   -   sucre -   huile -   cannelle -   gingembre -   sel -   safran -     eau de fleur  oranger  ,"{'sucre': 781, 'huile': 901, 'gingembre': 333, 'safran': 340, 'cannelle': 330, 'agneau': 275, 'sel': 778, 'eau de fleur  oranger': 121, 'patates': 373}","{'sugar': 781, 'cooking oil': 901, 'ginger': 333, 'saffron': 340, 'cinnamon': 330, 'lamb': 275, 'salt': 778, 'neroli oil': 121, 'potato': 373}","'sugar', 'cooking oil', 'ginger', 'saffron', 'cinnamon', 'lamb', 'salt', 'neroli oil', 'potato'",TUNISIE
0,"[' Achoura', '']",-   blè   -    eau -   sucre -   fruits     -fruits    ,"{'blè': 452, 'eau': 794, 'sucre': 781, 'noix': 297, 'noisettes': 293, 'pistache': 439, 'amande': 281}","{'wheat': 452, 'water': 794, 'sugar': 781, 'walnut': 297, 'hazelnut': 293, 'pistachio': 439, 'almond': 281}"," 'wheat' , 'water' , 'sugar' , 'walnut' ,'hazelnut', 'pistachio','almond'",TUNISIE
1,"[' Acida aux noisettes', '']",-   farine -   sucre     -   lait -   noisettes   -   fruits       - crème simple  ,"{'farine': 920, 'sucre': 781, 'lait': 88, 'noisettes': 293, 'noix': 297, 'pistache': 439, 'amande': 281, 'œufs': 0, 'maïzena': 56, 'eau de rose': 121}","{'flour': 920, 'sugar': 781, 'milk': 88, 'hazelnut': 293, 'walnut': 297, 'pistachio': 439, 'almond': 281, 'egg': 0, 'corn': 56, 'neroli oil': 121}","'flour','sugar', 'milk' , 'hazelnut' ,'walnut'  ,'pistachio' , 'almond' , 'egg' ,'corn' , 'neroli oil'",TUNISIE
2,"[' Acida de tataouine', '']",-   farine -    eau -    sel -huile  ,"{'farine': 920, 'eau': 794, 'sel': 778, 'huile': 901}","{'flour': 920, 'water': 794, 'salt': 778, 'cooking oil': 901}","'flour', 'water', 'salt', 'cooking oil'",TUNISIE
3,"[' Acida de grains de pin (zgougou)', '']",-   farine -   lait  -   sucre     -   grains de pin -   fruits   - crème simple  ,"{'farine': 920, 'lait': 88, 'sucre': 781, 'grains de pin': 308, 'noix': 297, 'noisettes': 293, 'pistache': 439, 'amande': 281, 'œufs': 0, 'maïzena': 56, 'eau de rose': 121}","{'flour': 920, 'milk': 88, 'sugar': 781, 'pine': 308, 'walnut': 297, 'hazelnut': 293, 'pistachio': 439, 'almond': 281, 'egg': 0, 'corn': 56, 'neroli oil': 121}","'flour', 'milk', 'sugar', 'pine', 'walnut', 'hazelnut', 'pistachio', 'almond', 'egg', 'corn', 'neroli oil'",TUNISIE
7,"[' Belouza aux amondes', '']",-   lait -   ma zena -   amandes     -   amandes   -   sucre     - jaunes  œufs  ,"{'lait': 88, 'ma zena': 56, 'amandes': 281, 'sucre': 781, 'jaunes  œufs': 983}","{'milk': 88, 'corn': 56, 'almond': 281, 'sugar': 781, 'egg yolk': 983}","'milk', 'corn', 'almond', 'sugar', 'egg yolk'     ",TUNISIE
9,"[' Crème blanche', '']",-   lait -   sucre -   ma zena -   eau de fleur  oranger   ,"{'lait': 88, 'sucre': 781, 'ma zena': 56, 'eau de fleur  oranger': 121}","{'milk': 88, 'sugar': 781, 'corn': 56, 'neroli oil': 121}"," 'milk', 'sugar', 'corn', 'neroli oil'",TUNISIE
10,"[' Crème simple', '']",-    lait  - jaunes  œufs -   ma zena -   sucre     -   eau de rose  ,"{'lait': 88, 'jaunes  œufs': 983, 'ma zena': 56, 'sucre': 781, 'eau de rose': 121}","{'milk': 88, 'egg yolk': 983, 'corn': 56, 'sugar': 781, 'neroli oil': 121}","'milk', 'egg yolk', 'corn', 'sugar', 'neroli oil'",TUNISIE
15,"[' Halouet el-megharef', '']",-   semouline -   miel   -   smen ou  beurre -   noix -   pistaches     -    eau -   sucre -   jus  citron  ,"{'semouline': 869, 'miel': 315, 'smen': 60, 'noix': 297, 'pistaches': 439, 'eau': 794, 'sucre': 781, 'jus citron': 240}","{'semolina': 869, 'honey': 315, 'butter': 60, 'walnut': 297, 'pistachio': 439, 'water': 794, 'sugar': 781, 'lemon': 240}","'semolina', 'honey', 'butter', 'walnut', 'pistachio', 'water', 'sugar', 'lemon'",TUNISIE
17,"[' Mahkouka', '']",-   semoule  -   dattes   -  huile -   sel -   sucre   -   beurre -   eau de rose -   eau -   sucre     -   jus  citron  ,"{'semoule ': 869, 'dattes': 177, 'huile': 901, 'sel': 778, 'sucre': 781, 'beurre': 60, 'eau de rose': 121, 'eau': 794, 'jus  citron': 240}","{'semolina': 869, 'dates': 177, 'cooking oil': 901, 'salt': 778, 'sugar': 781, 'butter': 60, 'neroli oil': 121, 'water': 794, 'lemon': 240}","'semolina', 'dates', 'cooking oil', 'salt', 'sugar', 'butter', 'neroli oil', 'water', 'lemon'",TUNISIE
